Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA
Date,,,,,,,,,,,,,,,
2024-06-18,212.84437561035156,441.390869140625,184.86000061035156,217.15510913678148,445.14875191744164,187.1999969482422,211.56308472355843,439.95696520327493,182.3699951171875,216.1221165738588,444.7234969265718,186.55999755859375,79943300,17112500,68982300
2024-06-20,208.26547241210938,440.75799560546875,181.57000732421875,212.79472296910444,441.57877910996035,185.2100067138672,207.4410850045998,436.37709345219747,179.66000366210938,212.48680152632818,441.35131853440595,184.67999267578125,86172500,19877400,55893100
2024-06-21,206.0902557373047,444.7927551269531,183.00999450683594,210.4605668046439,445.58387250760194,183.9499969482422,205.71281440805072,441.5590243550793,180.69000244140625,208.9706859649803,442.4193728058131,182.3000030517578,241805100,34187100,61937300
2024-06-24,206.7358856201172,442.7061767578125,182.5800018310547,211.26512140596267,447.72983562691786,188.8000030517578,205.1963388988781,441.4601381818841,182.5500030517578,206.3187207615107,444.8125336268041,184.97000122070312,80727000,15913700,61992100
2024-06-25,207.65960693359375,445.94976806640625,187.35000610351562,209.95402109263304,446.4145577985047,187.97000122070312,207.20270345608853,441.79632662300793,182.00999450683594,207.73905391104032,443.27969425576566,184.39999389648438,55549700,16413400,62905700
2024-06-26,211.8114013671875,447.1463623046875,196.3699951171875,213.41054080672134,448.57039770845984,197.75999450683594,209.2190079939271,443.22038125858614,186.36000061035156,210.07320698316605,444.02139740080895,186.5399932861328,66213200,16507000,95737100
2024-06-27,212.65565490722656,447.8287048339844,197.4199981689453,214.28459061162127,451.11189918090986,198.72000122070312,210.91746067332394,446.76066321308457,194.0500030517578,213.2416710401095,447.1661206636861,195.1699981689453,49772700,14806300,72746500
2024-06-28,209.19912719726562,441.994140625,197.8800048828125,214.6123729638464,450.3306598473802,203.1999969482422,208.8812938369491,441.4601198033777,195.25999450683594,214.31439376890182,448.0462760060759,199.5500030517578,82542700,28362300,95438100
2024-07-01,215.28778076171875,451.6656799316406,209.86000061035156,216.0426482623776,452.2985677661532,213.22999572753906,210.4903626519942,440.7184194830795,200.85000610351562,210.65921399467373,443.6851547691378,201.02000427246094,60402900,17662800,135691400
2024-07-02,218.78402709960938,454.1873779296875,231.25999450683594,218.89328562800327,454.4939381515054,231.3000030517578,213.6489065767971,448.085779279666,218.05999755859375,214.6918109818244,448.1748078930114,218.88999938964844,58046200,13979800,205047900
2024-07-03,220.05540466308594,455.6608581542969,246.38999938964844,220.05540466308594,455.9080860928665,248.35000610351562,217.55240059045883,452.80291887761234,234.25,218.5158580863075,453.10947910710325,234.55999755859375,37369800,9932800,166561500
2024-07-05,224.81309509277344,462.3755798339844,251.52000427246094,224.9223536333555,463.15682857412344,252.3699951171875,220.15473164881905,453.88083144181417,242.4600067138672,220.15473164881905,454.5137192746822,249.80999755859375,60412400,16000300,154501200
2024-07-08,226.28311157226562,461.0702209472656,252.94000244140625,226.31290797690275,462.5140538822785,259.44000244140625,221.7439339584199,459.30995917726233,244.57000732421875,225.55802531049062,461.37678118625774,247.7100067138672,59085900,12962300,157219600
2024-07-09,227.1372833251953,454.44451904296875,262.3299865722656,227.85242731023644,462.14811993117183,265.6099853515625,224.84286935479298,452.9215864810465,250.3000030517578,226.3923429370984,461.8217923289273,251.0,48076100,17207200,160210900
2024-07-10,231.40829467773438,461.0801086425781,263.260009765625,231.50762613234983,461.28777166224876,267.5899963378906,227.70346178953022,453.7720362415662,257.8599853515625,227.75312751683794,456.10588369109234,262.79998779296875,62627700,18196100,128519400
2024-07-11,226.0347900390625,449.658203125,241.02999877929688,230.82226580227746,459.6264206924659,271.0,224.2469300453064,446.54310684217364,239.64999389648438,229.82901193417422,457.84639154158754,263.29998779296875,64710600,23111200,221707300
2024-07-12,228.9847412109375,448.5209655761719,248.22999572753906,231.07058040656065,451.2998055103986,251.83999633789062,227.13728840093884,445.6531271953451,233.08999633789062,227.37567478656334,449.29231562590036,235.8000030517578,53046500,16324300,155955800
2024-07-15,232.81871032714844,448.9263916015625,252.63999938964844,235.62962070976812,452.18981864416236,265.6000061035156,231.5175501306247,446.4244459584992,251.72999572753906,234.88468027763452,448.2737061930426,255.97000122070312,62631300,14429400,146912900
2024-07-16,233.2358856201172,444.53564453125,256.55999755859375,234.67610072880163,449.26264197328965,258.6199951171875,230.76267797901863,441.7073711225493,245.8000030517578,233.41466404542834,449.1835423040314,255.30999755859375,43234300,17175700,126332500
2024-07-17,227.33595275878906,438.6021423339844,248.5,229.8985495862513,439.9174119033302,258.4700012207031,225.11105861290636,434.3102688250729,246.17999267578125,227.90209958898402,437.6824616204732,252.72999572753906,57345900,21778000,115584800
2024-07-18,222.6676483154297,435.4870910644531,249.22999572753906,228.88542732552744,439.71963242472316,257.1400146484375,220.7705449165008,429.5832863227986,247.1999969482422,228.7265030667722,439.41307217646386,251.08999633789062,66034600,20794800,110869000
2024-07-19,222.79676818847656,432.26318359375,239.1999969482422,225.2699757257536,436.2485267618823,249.44000244140625,221.7737179376491,427.209859235563,236.8300018310547,223.30333735062962,428.2976681537138,247.7899932861328,49151500,20940400,87403900
2024-07-22,222.4491424560547,438.0285949707031,251.50999450683594,226.24336434241772,439.670192179698,253.2100067138672,221.58500128681854,434.04328162510484,243.75,225.47855462210336,436.8913524368939,244.2100067138672,48201800,15808800,101225400
2024-07-23,223.49205017089844,439.9174499511719,246.3800048828125,225.40903804109774,443.4182064095746,255.75999450683594,221.17776681088287,438.1868541843924,245.6300048828125,222.8563682936816,438.9779716060993,253.60000610351562,39960300,13107100,111928200
2024-07-24,217.06568908691406,424.1442565917969,215.99000549316406,223.28346786979841,436.58478368998954,225.99000549316406,215.66521268088363,422.8487845737653,214.7100067138672,222.48886176091068,435.5662057633114,225.4199981689453,61777600,26805800,167942900
2024-07-25,216.0227813720703,413.7607116699219,220.25,219.36011485373604,425.03430071497604,226.0,213.17213256832727,412.8805958173141,216.22999572753906,217.45305415919788,424.0453888657749,216.8000030517578,51391200,29943800,100636500
2024-07-26,216.4896240234375,420.55450439453125,219.8000030517578,218.0093012590926,424.1640565570156,222.27999877929688,214.55276681781487,412.64321010602674,215.3300018310547,217.22462220056258,413.5629210032518,221.19000244140625,41601300,23583800,94604100
2024-07-29,216.76776123046875,421.9983215332031,232.10000610351562,217.82060805920165,427.3582063126635,234.27000427246094,214.29455328225117,419.9908318898155,224.6999969482422,215.4963973064305,426.7945193727036,224.89999389648438,36311800,15125800,129201800
2024-07-30,217.32395935058594,418.2305908203125,222.6199951171875,218.84363662609175,424.2925947905347,232.41000366210938,214.6620309808042,412.732213459478,220.0,217.71132777069818,422.97735537825565,232.25,41643800,32687600,100560300
2024-07-31,220.5818328857422,413.7112731933594,232.07000732421875,222.31010016667176,417.1032335524809,234.67999267578125,219.14161772956027,407.63934002598563,226.7899932861328,219.94615098169663,415.83742760783406,227.89999389648438,50036300,42891400,67497000
2024-08-01,216.88693237304688,412.4849853515625,216.86000061035156,222.96564167600837,422.72022849108816,231.8699951171875,215.55597572208578,408.5095707902921,214.3300018310547,222.8563831356547,416.1242037023935,227.69000244140625,62501000,30296400,83861900
2024-08-02,218.37680053710938,403.9605407714844,207.6699981689453,224.0780833133434,410.39836575672,216.1300048828125,216.24131073912352,399.85656314975535,205.77999877929688,217.6715836076827,407.91618767034436,214.8800048828125,105568600,29437900,82880100
2024-08-05,207.85824584960938,390.7684631347656,198.8800048828125,212.0597055615941,396.5931676964823,203.8800048828125,194.6777624827749,381.3045706583986,182.0,197.74691336614487,384.85479031825656,185.22000122070312,119548600,40709200,100308800
2024-08-06,205.83200073242188,395.17901611328125,200.63999938964844,208.5733911865651,401.1718491768835,202.89999389648438,199.7135682482994,394.0813385396222,192.6699981689453,203.91502798694503,395.5647061878266,200.75,69660500,24946500,73783900
2024-08-07,208.40452575683594,394.01214599609375,191.75999450683594,212.1987475040528,405.53296315438047,203.49000549316406,204.9976572409954,393.0627990585979,191.47999572753906,205.50421123787663,404.10895783773424,200.77000427246094,63516400,20650900,71159800
2024-08-08,211.8709716796875,398.224853515625,198.83999633789062,212.75496698059854,401.35968669348046,200.6999969482422,207.42119877275275,395.5053463499925,192.0399932861328,211.67232394520707,397.97762559147657,195.6999969482422,47161100,20203000,65033900
2024-08-09,214.78125,401.5179443359375,200.0,215.31760049038544,403.5254340135955,200.8800048828125,210.54005118457778,397.799656617914,195.11000061035156,210.66917905420067,399.5500195790903,197.0500030517578,42201600,19276700,58648300
2024-08-12,216.31259155273438,402.2991943359375,197.49000549316406,218.28150622882862,404.22758435718055,199.25999450683594,214.39340008618356,399.75768384658,194.6699981689453,214.8607709437837,402.54642227818954,199.02000427246094,38028100,16762900,64044900
2024-08-13,220.03167724609375,409.41937255859375,207.8300018310547,220.64820259017597,410.34895203900766,208.49000549316406,217.7843155173404,405.0286018746959,197.05999755859375,217.7843155173404,405.0483692456352,198.47000122070312,44155300,19414300,76247400
2024-08-14,220.47914123535156,412.2377624511719,201.3800048828125,221.78180736898403,413.0882423005823,208.44000244140625,218.47044195323042,407.87668792866015,198.75,219.33558330044798,410.200606537794,207.38999938964844,41960600,18267000,70250000
2024-08-15,223.46237182617188,417.1120300292969,214.13999938964844,224.08885093177264,417.1912722724376,215.8800048828125,221.51333414952188,413.7733949947521,204.82000732421875,223.3430482530648,415.8934651266696,205.02000427246094,46414000,20752100,89848500
2024-08-16,224.78494262695312,414.5757751464844,216.1199951171875,225.56057624113714,417.4190624715108,219.8000030517578,222.39836482120643,413.41664970781534,210.8000030517578,222.6668580486994,416.6859584876603,211.14999389648438,44340200,22775600,88765100
2024-08-19,224.6258087158203,417.6073303222656,222.72000122070312,224.7252551363764,417.8252842584304,222.97999572753906,221.79175263729985,412.5845034071879,214.08999633789062,224.45676193958974,415.0612389392474,217.07000732421875,40687800,15234000,76435200
2024-08-20,225.2423553466797,420.8468933105469,221.10000610351562,225.89866536829538,421.8970267669262,228.22000122070312,224.18828995199718,417.7163261753405,219.55999755859375,224.50650638916653,417.7757654099591,224.8800048828125,30299000,16387600,74001200
2024-08-21,225.1329803466797,420.19305419921875,223.27000427246094,226.7041399348782,422.4320025414326,224.66000366210938,223.79054452288287,417.79556092274566,218.86000061035156,225.25231910261834,420.1335847320776,222.6699981689453,34765500,16067300,70146000
2024-08-22,223.2734375,411.6829528808594,210.66000366210938,227.06211276120644,422.8183759816575,224.8000030517578,222.6469583809866,410.7516979364214,210.32000732421875,226.51518775043243,420.4109661556474,223.82000732421875,43695300,19361900,79514500
2024-08-23,225.57049560546875,412.91143798828125,220.32000732421875,226.9427773475752,415.3584538355035,221.47999572753906,223.07454817990703,408.255163223579,214.2100067138672,224.39710671028325,413.0996723021897,214.4600067138672,38677300,18493800,81525200
2024-08-26,225.90859985351562,409.64215087890625,213.2100067138672,226.00804628168004,413.3968905070922,219.08999633789062,222.6370187250734,407.5121643134923,211.00999450683594,225.49095216733542,412.4953551222988,218.75,30602200,13152800,59301200
2024-08-27,226.75384521484375,409.9888916015625,209.2100067138672,227.5692634267734,410.5040417108967,215.66000366210938,223.63141860700006,406.43230298651787,206.94000244140625,224.73520717839608,409.01800038370646,213.25,35934600,13492900,62821400
2024-08-28,225.2224578857422,406.7790222167969,205.75,228.57359288043327,411.13807041057737,211.83999633789062,224.41697829182954,403.5196300124752,202.58999633789062,226.6444476309267,411.019191950483,209.72000122070312,38052200,14882700,64116400
2024-08-29,228.50399780273438,409.2756042480469,206.27999877929688,231.61648594304322,418.12249665584295,214.88999938964844,227.5991020536236,406.77906561893394,205.97000122070312,228.8122756660522,411.078675041423,209.8000030517578,51906300,17045200,62308800
2024-08-30,227.71841430664062,413.2581787109375,214.11000061035156,229.11057321557684,413.60489748199507,214.57000732421875,226.2069166530855,408.29479126700903,207.02999877929688,228.90175696593346,411.7325012306554,208.6300048828125,52990800,24308300,63370600
2024-09-03,221.52328491210938,405.6298522949219,210.60000610351562,227.71841483123856,415.97270258559973,219.89999389648438,219.9322331496077,403.24227554701594,209.63999938964844,227.27093626472063,414.02103372225025,215.25999450683594,50190600,20313600,76714200
2024-09-04,219.61404418945312,405.0948791503906,219.41000366210938,220.5388322671096,407.41310010382534,222.22000122070312,216.26289369284987,400.60703533664076,210.57000732421875,220.4195086889333,402.13271297104455,210.58999633789062,43840200,15135800,80651800
2024-09-05,221.13548278808594,404.589599609375,230.1699981689453,224.2181249188319,409.25576060406553,235.0,220.28029506440387,402.35062114910426,222.25,220.38968006999326,403.8267457621573,223.49000549316406,36615400,14195500,119355000
2024-09-06,219.58419799804688,397.9618835449219,210.72999572753906,223.97945984429646,406.8285787467922,233.60000610351562,218.54007124155592,397.070234552708,210.50999450683594,222.69667077468378,405.2533785520499,232.60000610351562,48423000,19609500,112177000
2024-09-09,219.67369079589844,401.9444580078125,216.27000427246094,220.03167667908036,404.84718480089737,219.8699951171875,215.49719894103853,398.40767240518096,213.6699981689453,219.58419811845144,403.4503023301037,216.1999969482422,67180000,15295100,67443500
2024-09-10,218.878173828125,410.3455505371094,226.1699981689453,220.2405018848782,412.45570379102855,226.39999389648438,215.517084853391,403.90603822449737,218.63999938964844,217.69483113354613,404.4013853254675,220.07000732421875,51591000,19594300,78891100
2024-09-11,221.41390991210938,419.103271484375,228.1300048828125,221.84149617822106,420.044412808737,228.47000122070312,216.6706004766808,405.7685061452882,216.8000030517578,220.22062862304543,411.6334289532487,224.5500030517578,44587100,19266900,83548600
2024-09-12,221.52328491210938,423.02642822265625,229.80999755859375,222.29891847364556,423.39298024346107,231.4499969482422,218.5897974500539,415.84389519077274,223.8300018310547,221.25479170284098,419.37076416429335,224.66000366210938,37455600,17395700,71894900
2024-09-13,221.25477600097656,426.5830383300781,230.2899932861328,222.78615069565666,427.8114895392981,232.6699981689453,220.66808158488044,421.5007719324142,226.32000732421875,222.32873358844014,421.86732397170795,228.0,36766600,15874600,59515100
2024-09-16,215.10939025878906,427.3260803222656,226.77999877929688,216.00434741371936,429.4957032812486,229.9600067138672,212.72281255665072,424.2351189104518,223.52999877929688,215.32814508742544,426.5929762071431,229.3000030517578,59357400,13834700,54323000
2024-09-17,215.57672119140625,431.1005554199219,227.8699951171875,215.68610617984226,437.7382183505998,234.57000732421875,213.29954392555678,428.2473514166882,226.5500030517578,214.54254826078727,436.1332986571775,229.4499969482422,45519300,18874200,66761600
2024-09-18,219.45494079589844,426.80096435546875,227.1999969482422,221.46364038861367,431.9723892702998,235.67999267578125,216.32256023932743,426.40469272360485,226.8800048828125,216.33251398665766,430.95197545729616,230.08999633789062,59894900,18898000,78010200
2024-09-19,227.58914184570312,434.607666015625,243.9199981689453,228.53383738270648,437.3915144590669,244.24000549316406,223.37288038958053,432.83431483021604,232.1300048828125,223.7308662842885,437.12403789377305,234.0,66781300,21706600,102694600
2024-09-20,226.9228973388672,431.2194519042969,238.25,231.7855303113645,435.1525090726311,243.99000549316406,226.34614143297367,430.17923509170157,235.9199981689453,228.6829959505254,433.15131768035957,241.52000427246094,318679900,55167100,99879100
2024-09-23,225.2025909423828,429.4758605957031,250.0,228.16590950652684,432.3983904018878,250.0,224.54628090601008,426.38489946949306,241.9199981689453,226.06771724362264,430.23868426031646,242.61000061035156,54146000,15128900,86927200
2024-09-24,226.09751892089844,425.1762390136719,254.27000427246094,228.06644877557946,429.31733347364775,257.19000244140625,224.46669778796843,422.1348005929618,249.0500030517578,227.37035418692216,428.9705844602765,254.0800018310547,43556100,17015800,88491000
2024-09-25,225.10311889648438,428.0888671875,257.0199890136719,226.01796830972677,429.08947802981356,257.04998779296875,222.76627973963284,424.58183139807875,252.27999877929688,223.6711754067507,425.8300855631319,252.5399932861328,42308700,13396400,65034300
2024-09-26,226.2467041015625,427.29632568359375,254.22000122070312,227.22121534991766,431.24918598433425,261.75,224.14851196557498,425.13661951946307,251.52999877929688,226.02793410267134,431.04114866155544,260.6000061035156,36636700,14492000,67142200
2024-09-27,226.5151824951172,424.0368957519531,260.4599914550781,228.23551159576573,427.8312712464172,260.70001220703125,226.0279344568732,423.4920260673168,254.1199951171875,227.1814462394898,427.5043252487667,257.3800048828125,34026000,14896100,70988100
2024-09-30,231.69602966308594,426.2956848144531,261.6300048828125,231.69602966308594,426.4145935098266,264.8599853515625,228.3647716650959,421.41156986331913,255.77000427246094,228.75258844686658,424.225137648764,259.0400085449219,54541900,16807300,80705700
2024-10-01,224.94403076171875,416.7751770019531,258.0199890136719,228.36476618305377,424.4926938702289,263.9800109863281,222.4878528116685,414.9126669274289,248.52999877929688,228.2355040411627,424.46297425132013,262.6700134277344,63285000,19092900,87397600
2024-10-02,225.51083374023438,413.2482604980469,249.02000427246094,226.09752818761766,418.8853126966806,251.16000366210938,221.771881889721,412.8321556473641,241.5,224.62581519597003,418.6475255390392,247.5500030517578,32880600,16582300,93983900
2024-10-03,224.40704345703125,412.6637878417969,240.66000366210938,225.5406628776434,415.64575695003026,249.7899932861328,222.0702042586661,410.43472579830313,237.80999755859375,223.88001079844628,413.74364093705873,244.47999572753906,34044200,13686400,80729200
2024-10-04,225.5307159423828,412.188232421875,250.0800018310547,226.72399710298305,415.8438964916741,250.9600067138672,222.87566042869454,411.1083793562167,244.5800018310547,226.6245506840192,414.34793855319174,246.69000244140625,37245100,19169700,86573200
2024-10-07,220.44932556152344,405.7289123535156,240.8300018310547,224.4269397639463,413.22844449254166,249.8300018310547,220.09133967636964,405.1939290185023,240.6999969482422,223.24359711098245,412.12878843935687,249.0,39505400,20919800,68113300
2024-10-08,224.50650024414062,410.85076904296875,244.5,224.71531649859696,411.791940593935,246.2100067138672,222.00059897690352,404.37165096666996,240.55999755859375,223.0447257693685,407.0762266898708,243.55999755859375,31855700,19229300,56303200
2024-10-09,228.25538635253906,413.5751953125,241.0500030517578,228.46421777631028,416.46803570058375,247.42999267578125,223.57175408478048,410.4445979894132,239.50999450683594,223.96950943919006,411.99007853410836,243.82000732421875,33591100,14974300,66289500
2024-10-10,227.75819396972656,411.9702453613281,238.77000427246094,228.21562630222516,413.46620317952954,242.7899932861328,225.89866409237993,409.3052757201966,232.33999633789062,226.50525089558744,411.3659364512592,241.80999755859375,28183500,13848400,83087100
2024-10-11,226.2765350341797,412.4458312988281,217.8000030517578,228.12612627842185,413.24829121073924,223.33999633789062,226.0677036085129,409.4043927403761,214.3800048828125,228.0167412789572,412.26751359253427,220.1300048828125,31759200,14144900,142628900
2024-10-14,230.0055694580078,415.2395324707031,219.16000366210938,230.43315574832752,420.0939274308028,221.91000366210938,227.320682612259,413.634582659994,213.74000549316406,227.42011387416335,413.88225618074995,220.1300048828125,39882100,16653100,86291900
2024-10-15,232.541259765625,414.8432922363281,219.57000732421875,236.16088782430575,418.5485092157335,224.25999450683594,231.06953169102593,411.3956956650851,217.1199951171875,232.30259746810793,418.25128280655105,220.00999450683594,64751400,18900200,62988800
2024-10-16,230.48284912109375,412.2476806640625,221.3300018310547,230.8209426799016,412.48543760596397,222.82000732421875,228.55370384388218,406.66018089425665,218.92999267578125,230.30386376880503,411.3065392799767,221.39999389648438,34082200,15508900,49632800
2024-10-17,230.8507843017578,412.8421325683594,220.88999938964844,232.5412825211578,418.56834444995235,222.0800018310547,229.22991678936268,411.72264316476367,217.89999389648438,232.12361966628396,418.42963273493405,221.58999633789062,32993800,14820000,50791800
2024-10-18,233.68484497070312,414.2687072753906,220.6999969482422,234.8582339303053,415.7448320191293,222.27999877929688,232.70037994861724,412.38639426497724,219.22999572753906,234.8582339303053,413.2582100340754,220.7100067138672,46431500,17145300,49611900
2024-10-21,235.1565399169922,414.8829040527344,218.85000610351562,235.52447953691794,415.0612217475957,220.47999572753906,233.13790198735873,409.89971357797583,215.72999572753906,233.13790198735873,412.24765392774344,218.89999389648438,36254500,14206100,47329000
2024-10-22,234.54002380371094,423.53173828125,217.97000122070312,234.89800969153723,426.57314686513894,218.22000122070312,231.29827366695753,414.14986186453444,215.25999450683594,232.5810475805218,414.5956561682358,217.30999755859375,38846600,25482200,43268700
2024-10-23,229.4685516357422,420.6487731933594,213.64999389648438,233.8240439244486,427.06845240983137,218.72000122070312,226.48534106504323,418.59802889539156,212.11000061035156,232.76997861721128,426.8504984713963,217.1300048828125,52287000,19654400,80938900
2024-10-24,229.27964782714844,420.777587890625,260.4800109863281,229.52824872985036,422.01595572726984,262.1199951171875,227.13173238618916,418.46925331230875,242.64999389648438,228.69293816499177,421.3719802653427,244.67999267578125,31109500,13581600,204491900
2024-10-25,230.1149444580078,424.16571044921875,269.19000244140625,231.91481257552053,428.4950392124222,269.489990234375,228.2852454458818,422.6004269353124,255.32000732421875,228.4542922398222,422.78866124967664,256.010009765625,38802300,16899100,161611900
2024-10-28,232.0937957763672,422.6202087402344,262.510009765625,233.4163543943246,427.9204284257387,273.5400085449219,231.24856181455635,422.332898974784,262.239990234375,232.0142568404043,427.64303527641664,270.0,36087100,14882400,107653600
2024-10-29,232.36228942871094,427.93035888671875,259.5199890136719,233.01859945208068,429.1390069836367,264.9800109863281,231.01985366097637,421.8375655534697,255.50999450683594,231.7954872619061,424.01710482121905,264.510009765625,35417200,17644100,80521800
2024-10-30,228.81228637695312,428.5049743652344,257.54998779296875,232.1634218284487,434.4194201314416,263.3500061035156,228.2653613337161,428.0789831021246,255.82000732421875,231.30823408085868,433.3692866656604,258.0400085449219,47070900,29749100,53993600
2024-10-31,224.64572143554688,402.5685729980469,249.85000610351562,228.54378173572667,412.2872801691042,259.75,224.10873499320775,402.51902015050615,249.25,228.05651850818114,411.49470671072675,257.989990234375,64370100,53971000,66575300
2024-11-01,221.66249084472656,406.5511474609375,248.97999572753906,224.08883784550613,411.6334132123408,254.0,219.03726617591775,403.7078601300334,246.6300048828125,219.7333456007168,405.2038179490663,252.0399932861328,65276700,24230400,57544800
2024-11-04,220.76751708984375,404.6589050292969,242.83999633789062,221.54315061130296,406.6006872402375,248.89999389648438,218.4804011628397,401.7958147917939,238.8800048828125,219.75323643771605,405.9864314998881,244.55999755859375,44944500,19672300,68802400
2024-11-05,222.19947814941406,407.63104248046875,251.44000244140625,222.6966799421733,411.0390330760231,255.27999877929688,219.90240829460964,404.28249112047496,246.2100067138672,220.55871830266648,404.5698009147436,247.33999633789062,28111300,17626000,69282500
2024-11-06,221.4735565185547,416.2698669433594,288.5299987792969,224.80481443000403,416.5373737173725,289.5899963378906,219.95212032394844,406.6997576825849,275.6199951171875,221.36417152277414,408.5821007827268,284.6700134277344,54561100,26681800,165228700
2024-11-07,226.20692443847656,421.4710388183594,296.9100036621094,226.6046949785728,422.8778379270892,299.75,223.31322152292373,415.9726979378319,285.5199890136719,223.37288331058951,417.3596638124742,288.8900146484375,42137700,19901800,117309200
2024-11-08,225.93814086914062,418.6079406738281,321.2200012207031,227.63048374280507,422.5310812867246,328.7099914550781,225.39061415381417,417.8550033981939,297.6600036621094,226.1471868576639,421.3620693729889,299.1400146484375,38328800,16891400,204782800
2024-11-11,223.22042846679688,414.1201171875,350.0,224.68381119249955,420.8568260602772,358.6400146484375,220.50272420052974,412.1288120506796,336.0,223.98696589218596,418.58812774007396,346.29998779296875,42005600,24503300,210521600
2024-11-12,223.22042846679688,419.0933837890625,328.489990234375,224.5743058460154,420.4902662976637,345.8399963378906,222.354350392842,413.317649663667,323.30999755859375,223.53899499841924,414.3578665238478,342.739990234375,40398300,19401200,155726000
2024-11-13,224.10641479492188,421.2431945800781,330.239990234375,225.62952490733255,425.3347363138495,344.6000061035156,221.75703985190805,414.31822142109314,322.5,223.00141185159572,417.7163255743709,335.8500061035156,48566200,21502200,125405600
2024-11-14,227.1924591064453,422.91748046875,311.17999267578125,227.83952645793332,424.1855678921326,329.9800109863281,223.98695568104733,416.0915826132808,310.3699951171875,224.00686988588794,421.04505383486753,327.69000244140625,44923900,30246900,120726100
2024-11-15,223.98695373535156,411.1380920410156,320.7200012207031,225.89830725108274,418.86549468955633,324.67999267578125,223.26024476090137,409.79076244428035,309.2200012207031,225.38064426033654,415.91324532993855,310.57000732421875,47923700,28247600,114440300
2024-11-18,226.9933624267578,411.8910217285156,338.739990234375,228.70561947942855,414.5064386408341,348.54998779296875,224.1561882479486,408.26507740364855,330.010009765625,224.23582987715278,411.00928939667125,340.7300109863281,44633700,24727000,126085600
2024-11-19,227.252197265625,413.9021301269531,346.0,229.123737666772,414.0507282073073,347.3800048828125,225.63949596937007,407.72017788193654,332.75,225.95804731142948,409.26565838479394,335.760009765625,36211800,18133500,88852500
2024-11-20,227.9689483642578,411.62353515625,342.0299987792969,228.89475383274825,413.40680290697327,346.6000061035156,224.8729502483013,406.7592228682752,334.29998779296875,227.0331781982001,412.9906980283946,345.0,35169600,19191700,66340700
2024-11-21,227.4911346435547,409.8466491699219,339.6400146484375,229.12375023514656,416.70605256605285,347.989990234375,224.6937885863231,407.28555520801666,335.2799987792969,227.8495144168353,416.4281041493026,343.80999755859375,42108300,20780200,58011700
2024-11-22,228.8350372314453,413.9463806152344,352.55999755859375,229.6812162999479,414.3434454251094,361.5299987792969,227.03318893672346,408.04987579157546,337.70001220703125,227.03318893672346,408.35760329128635,341.0899963378906,38168300,24814600,89140700
2024-11-25,231.82151794433594,415.7232971191406,338.5899963378906,232.19981188776785,417.99650611752486,361.92999267578125,228.70562083004268,411.812146489521,338.20001220703125,230.41787789282506,415.3162958278843,360.1400146484375,90152800,27691100,95890900
2024-11-26,234.0016632080078,424.8559265136719,338.2300109863281,234.50937670519198,425.89825580258685,346.9599914550781,232.27945661483375,415.78287220202776,335.6600036621094,232.27945661483375,416.5174436728799,341.0,45986200,23458900,62295900
2024-11-27,233.8722381591797,419.89251708984375,332.8900146484375,234.6288260383393,424.10148899734514,342.54998779296875,232.75728573526553,418.929618998767,326.5899963378906,233.41431778082386,421.9969878965425,341.79998779296875,33498400,18332400,57896400
2024-11-29,236.26144409179688,420.3591003417969,345.1600036621094,236.73927868022366,421.76871536801127,345.45001220703125,232.91657159263394,414.7405434642979,334.6499938964844,233.75278591990275,417.0137828520631,336.0799865722656,28481400,16271900,37167600
2024-12-02,238.51126098632812,427.82403564453125,357.0899963378906,239.70585504150458,429.82923270647603,360.0,236.0922091638524,418.22483367708463,351.1499938964844,236.20171450499868,418.48293944626425,352.3800048828125,48137100,20207200,77986500
2024-12-03,241.55747985839844,428.04241943359375,351.4200134277344,241.66698519896212,429.30310856781665,355.69000244140625,237.82436396202866,424.6077345204632,348.20001220703125,238.73027039850206,426.69236269283573,351.79998779296875,38861000,18302000,58267200
2024-12-04,241.91587829589844,434.2168884277344,357.92999267578125,243.01093178619982,436.45041220115866,358.1000061035156,240.16380790150487,429.4619560010729,348.6000061035156,241.7765092325954,429.8590208353051,353.0,44383900,26009400,50810900
2024-12-05,241.94570922851562,439.3787841796875,369.489990234375,243.438955500192,441.4038541812057,375.42999267578125,241.0398180348311,432.9760343176013,359.5,242.89144401931327,434.71321944433936,359.8699951171875,40033900,21697800,81403600
2024-12-06,241.7466278076172,440.32183837890625,389.2200012207031,243.52857697582414,442.8333105145372,389.489990234375,240.99005511798387,438.5350012201072,370.79998779296875,241.81631992920728,439.0611189309198,377.4200134277344,36870600,18821000,81455800
2024-12-09,245.63902282714844,442.7538757324219,389.7900085449219,246.1268220997756,445.0469576507044,404.79998779296875,240.66153502923254,437.2743084708553,378.010009765625,240.74117665680967,439.35893665859504,397.6099853515625,44649200,19144400,96359200
2024-12-10,246.65444946289062,440.0835876464844,400.989990234375,247.09247084593116,446.32753597079886,409.7300109863281,244.23538234840328,438.3662754088612,390.8500061035156,245.77840669680953,441.1358533918597,392.67999267578125,36914800,18469500,97563600
